id,name,description,context,version,provider,status,production_endpoint,enable_CORS,accessControlAllowHeaders,accessControlAllowMethods,authType,application_name,isDefaultVersion,intial_Duration,maxDuration,Timeout_Duration
fc33f8a3-5c73-46ce-8a13-27aff0853233,CSA-CheckDopa,CSA02,/CsaService/rest/csa/CheckDopa,1.0,admin,PUBLISHED,null,false,,,,CSVApplication   ,false,,,
36bcb049-1883-4ad5-a6ba-fb6e64626a6f,CSA-CheckExistingCustomerDopa,CSA-25,/CsaService/rest/csa/CheckExistingCustomerDopa,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
c264fd15-cd7b-4855-b063-a4d3f2bcbb23,CSA-CheckQuestionResults,CSA04,/CsaService/rest/csa/CheckQuestionResults,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
1616c394-8f3c-456c-9d96-c05405cdc625,CSA-CheckStatusDevice,CSA15,/CsaService/rest/csa/CheckStatusDevice,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
bb498ef0-55ad-4cc7-9d1f-5bd40524324c,CSA-DeleteDevice,CSA-19,/CsaService/rest/csa/DeleteDevice,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
f401aa76-7b30-42ec-b591-12f819784ff6,CSA-ForgotPassword,CSA10,/CsaService/rest/csa/ForgotPassword,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
e4767d3c-3d09-4310-b3da-f15194d1a0a7,CSA-ForgotPIN,CSA12,/CsaService/rest/csa/ForgotPIN,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
7c1b83e3-1f73-4fee-846e-2fddcc23f873,CSA-InquireVerifyQuestion,CSA03,/CsaService/rest/csa/InquireVerifyQuestion,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
eff6dbe9-2eea-4b8b-b7af-573284dfe7e8,CSA-InquiryAccountInfo,ค้นหาข้อมูล user account,/CsaService/rest/csa/inquiry/accountInfo,1.0,admin,PROTOTYPED,null,false,,,,,false,,,
e6d09a37-1044-4578-beb8-8f55455f343d,CSA-LockAccount,CSA18,/CsaService/rest/csa/LockAccount,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
4601f2eb-be2f-435f-87cb-70a409e9e504,CSA-LockPIN,CSA14,/CsaService/rest/csa/LockPIN,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
730b07a5-b2b2-4a72-92f7-dbc644270b5f,CSA-LockUserAccount,CSA05,/CsaService/rest/csa/LockUserAccount,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
1f5a3aab-5379-443d-a940-8f36a6645529,CSA-LoginCsa,CSA07,/CsaService/rest/csa/LoginCsa,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
27af968e-83b6-4d9f-b3ad-3b66b29bbc59,CSA-LoginPIN,CSA09,/CsaService/rest/csa/LoginPIN,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
5a12640b-7e1e-4f2d-abe7-0c789a744852,CSA-OtpSmsClickNext,null,/OtpSmsClickNext/rest/otp/send,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
5aa1fc26-2a52-4e02-99d1-d321e9311d5a,CSA-RegisterMember,CSA06,/CsaService/rest/csa/RegisterMember,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
03772ec3-252c-4321-9aad-d10664aeb026,CSA-SetPassword,CSA11,/CsaService/rest/csa/SetPassword,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
24f86e67-53f7-4155-a529-3e182430266c,CSA-SetPincode,CSA08,/CsaService/rest/csa/SetPincode,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
a218dd52-3775-4eba-87fb-06d7967df1a2,CsaAdmin-DeleteDevice,CSA-ADMIN-08,/CsaAdminService/DeleteDevice,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
d5868d36-6ad6-463e-a604-152bee6c913d,CsaAdmin-getUserAccountDetail,Csa-Admin-17 getUserAccountDetail,/CsaAdminService/getUserAccountDetail,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
90f612a9-9cda-47ab-b72b-2e1c5ca1e255,CsaAdmin-RegisterCSA,null,/CsaAdminService/RegisterCSA,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
f486d236-9faf-433d-90d2-b5e59e5dd86c,CsaAdmin-ResetPassword,null,/CsaAdminService/ResetPassword,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
7d125ce8-9058-48cd-a2b1-2456d51cf701,CsaAdmin-SearchAccountDetails,CSA-ADMIN-03,/CsaAdminService/SearchAccountDetails,1.0,admin,PUBLISHED,null,false,,,,CSAAdmin  ,false,,,
14204181-6e2c-419d-a719-3a79f2cfa1cc,CsaAdmin-SearchAccountListbyID,CSA-ADMIN-01,/CsaAdminService/SearchAccountListbyID,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
1b435604-20aa-49c1-b6d7-4b6082aff744,CsaAdmin-SearchAccountListbyMobileNo,CSA-ADMIN-02,/CsaAdminService/SearchAccountListbyMobileNo,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
b78d15bf-a1ea-476c-a766-756e09da68f7,CsaAdmin-SearchHistory,CSA-ADMIN-09,/CsaAdminService/SearchHistory,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
cdc8c262-1378-4ce0-8b39-df03fe01eccb,CsaAdmin-UnlockAccount,CSA-ADMIN-04,/CsaAdminService/UnlockAccount,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
678c8e43-6639-4aed-bac8-936d8cdb5426,CsaAdmin-UnlockDevice,CSA-ADMIN-07,/CsaAdminService/UnlockDevice,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
4f56b4ff-bfd5-47d8-ae52-0df6789ae069,CsaAdmin-UpdateEmail,CSA-ADMIN-06,/CsaAdminService/UpdateEmail,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
5e318718-023e-4b8e-83f9-54db3c46b7a7,CsaAdmin-UpdateMobileNo,CSA-ADMIN-05,/CsaAdminService/UpdateMobileNo,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
d07358b5-ecc1-429b-9562-47477e3967a3,CsaService-checkAccountCsa,null,/CsaService/rest/csa/checkAccountCsa,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
bc4127f0-0fef-4b91-98c7-1cd0532dc3ea,CsaService-CheckExistingCustomer,CSA-01 ,/CsaService/rest/csa/CheckExistingCustomer,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
6a683939-684f-443e-9670-c725764de38f,CsaService-LoginCsaNew,null,/CsaService/rest/csa/LoginCsaNew,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
a9dfea4b-ae77-4df1-8c49-fd60fef503de,CSV-appInquiry,null,/interfaceCsv/rest/policy/appInquiry,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
0b25f95d-17b1-4ee2-82b1-77061f413b8e,CSV-appUnderwriting,null,/interfaceCsv/rest/inquiry/appUnderWriting,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
9f8a70c0-ac90-491c-b97c-92eb1c0ecbc5,CSV-calcualtaeBenefit,null,/interfaceCsv/rest/calculate/calculateBenefit,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
2daaf111-fd3c-41e8-b1d5-b47e84d7302a,CSV-calculateBenefit,null,/interfaceCsv/rest/calculate,1.0,admin,PUBLISHED,null,false,,,,,false,,,
a762cdbf-a6ae-4c49-8fb3-042251cd088a,CSV-calculateCancel,null,/interfaceCsv/rest/calculate/calculateCancel,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
49c737a3-a21b-4019-950c-8bad92cc5ff0,CSV-calculateExtendLoan,null,/interfaceCsv/rest/calculate/calculateExtendLoan,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
0648d12e-3515-465f-88d5-917c1c162227,CSV-calculateLoan,null,/interfaceCsv/rest/calculate/calculateLoan,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
e22df850-916a-4c4b-b342-2941749fb6e8,CSV-calculatePremium,null,/interfaceCsv/rest/policy/calculatePremium,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
049b4853-1645-430a-b160-75e9933ab5e9,CSV-checkReceipt,null,/interfaceCsv/rest/receipt/checkReceipt,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
6d0d6d15-a93a-445e-b590-0dca0c95b99c,CSV-claimDetail,null,/interfaceCsv/rest/claim/claimDetail,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
a6450ff6-935c-4e1d-bee8-36ca1d0e28bb,CSV-claimDetail,null,/interfaceCsv/rest/claim/claimDetail,2.0,admin,PUBLISHED,null,false,,,,,false,,,
cad38394-cbbe-455f-a938-f527272305f2,CSV-claimInquiry,null,/interfaceCsv/rest/claim/claimInquiry,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
7d663bc1-ac52-44d5-b78b-ed0c849d11cd,CSV-fileInquiry,download file จาก service appInquiry,/interfaceCsv/rest/inquiry/fileInquiry,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
eac95d85-d68a-423a-b5fd-1ca634b3d7d2,CSV-histDividend,null,/interfaceCsv/rest/policy/histDividend,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
95756bc0-0c58-44eb-a4ad-6b7172dfb8ea,CSV-histExtend,null,/interfaceCsv/rest/policy/histExtend,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
2f8f577b-ab06-4370-adf2-9eb8a6201bd4,CSV-histPaidUp,null,/interfaceCsv/rest/policy/histPaidUp,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
146e433c-457c-4120-b178-adc0b43a4144,CSV-histPayment,null,/interfaceCsv/rest/history/histPayment,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
c1f94260-fdcd-48cd-a9e8-20281c9ce0f3,CSV-histRenew,null,/interfaceCsv/rest/history/histRenew,1.0,admin,PUBLISHED,null,false,,,,CSVApplication DefaultApplication ,false,,,
b0318a1c-343a-433a-b143-c5ababb06ad2,CSV-histSurrender,null,/interfaceCsv/rest/policy/histSurrender,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
d089ad41-d755-433c-8abd-c0797ded17e1,CSV-LDAPService,null,/interfaceCsv/Common/ldapService,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
3f5aa262-52bf-4991-95f3-61eb38ab4734,CSV-memberAccount,null,/interfaceCsv/rest/member/memberAccount,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
b4c45d9b-20c0-4f18-be0a-55b54a388b23,CSV-memberChangePhone,null,/interfaceCsv/rest/member/memberChangePhone,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
4335b1c9-5dd7-47c6-ab6c-1b0435f2b1d2,CSV-memberChangePwd,null,/interfaceCsv/rest/member/memberChangePwd,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
7a5c714a-0d12-4a62-a2b4-589192076988,CSV-memberForgotPwd,null,/interfaceCsv/rest/member/memberForgotPwd,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
33e3872f-ddec-4e2d-abe8-6adc92b7ef2a,CSV-memberInvoice,null,/interfaceCsv/rest/member/memberInvoice,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
30521870-a69e-4fd0-88e0-d214fee4b16b,CSV-memberPaymentCertificate,null,/interfaceCsv/rest/member/memberPaymentCertificate,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
a0333392-48a9-4d9a-bfc6-4c75ee54b4cd,CSV-memberStatus,null,/interfaceCsv/rest/member/memberStatus,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
5278a23b-53cc-4893-b2a7-5d66a5f9d9a3,CSV-policyBenefit,null,/interfaceCsv/rest/policy/poicyBenefit,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
75d58179-fad7-4332-a2f0-245a4c20b2aa,CSV-policyCheckStatus,null,/interfaceCsv/rest/calculate/policyCheckStatus,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
b8643c93-e4be-4927-bd26-5a07f54de7cb,CSV-policyCheckStatus2,null,/CsvInterface/Rest/Policy,1.0,admin,CREATED,null,false,,,,,false,,,
e9fb7ed5-44fe-49e2-9ae7-2b5f744faba7,CSV-policyCoverage,null,/interfaceCsv/rest/policy/policyCoverage,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
8b8cdad4-578d-4a64-8be5-7c4dfa838d55,CSV-policyDisplay,null,/interfaceCsv/rest/calculate/policyDisplay,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
3ea07250-1c2f-4a14-aa58-0025c6bb2bde,CSV-policyDisplayUL,null,/interfaceCsv/rest/policy/policyDisplayUL,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
27ab862d-666e-41f6-bb98-86950bb5ace1,CSV-policyPremium,null,/interfaceCsv/rest/calculate/policyPremium,1.0,admin,PUBLISHED,null,false,,,,CSVApplication  ,false,,,
e9d98207-0b72-436d-8f17-a692c284dd30,CSV-policyRenewHist,null,/interfaceCsv/rest/policy/policyRenewHist,1.0,admin,PUBLISHED,null,false,,,,CSVApplication DefaultApplication ,false,,,
07db314d-860b-4b74-bc09-d216a8977507,CSV-policySearch,ค้นหาข้อมูลกรมธรรม์,/interfaceCsv/rest/calculate/policySearch,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
7dd9b02a-7aaf-4def-8ee6-8023cdb5a0d5,CSV-PolicySearchByList,null,/interfaceCsv/rest/calculate/PolicySearchByList,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
a701d271-b406-4490-8651-066230985992,CSV-saleAccount,null,/interfaceCsv/rest/agent/saleAccount,1.0,admin,PUBLISHED,null,false,,,,Aruba CSVApplication ,false,,,
9dfb34a1-c88e-4ebc-acf1-a5ca3072437d,CSV-SaleForgotPwd,null,/interfaceCsv/rest/agent/saleForgotPwd,1.0,admin,PUBLISHED,null,false,,,,,false,,,
d1f2f12f-fb32-433d-b686-aaf1fa0cd84f,CSV-SALEHEIRACHY,null,/interfaceCsv/rest/agent/saleHeirachy,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
e08e9ce4-bed9-4a3c-a12e-4214e5f79f72,CSV-SaleInformation,null,/interfaceCsv/rest/agent/SaleInformation,1.0,admin,PUBLISHED,null,false,,,,Aruba CSVApplication  ,false,,,
daf3c0f8-7814-414c-9d58-870ac62be556,CSV-salePhone,null,/interfaceCsv/rest/agent/salePhone,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
b8e4bbaa-54fa-4a8c-8a18-41da9c151bb9,CSV-salesChangePwd,null,/interfaceCsv/rest/saleAgent/salesChangePwd,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
a2dafec3-bf89-4b55-bf71-89de96f1f3a4,CSV-salesForgotPws,null,/interfaceCsv/rest/saleAgent/salesForgotPwd,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
0bae1526-8a9e-4fe6-9527-1892bd37685b,CSV-salesRegister,null,/interfaceCsv/rest/saleAgent/salesRegister,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
36dae53e-3d54-43a5-9ffd-122fe83cae69,CSV-salesTMCHistory,null,/interfaceCsv/rest/agent/salesTMCHistory,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
f11b4bb9-c73b-4845-a51f-0965b9c97ae4,CSV-sendClaim,null,/interfaceCsv/rest/claim/claimUpload,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
85f11fa5-b90d-48b5-aaf1-4a5493958d32,CSV-UnlockPayment,null,/csv/UnlockPayment,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
ca73fd18-80a1-4567-9aae-b2bec2f8f0f7,CSV-updateCustomer,null,/http://10.102.60.20:8080/UpsertPartyServices/Customer/update,1.0,admin,RETIRED,null,false,,,,,false,,,
954f20fc-cf68-4988-810d-477dd7a01c1a,CSV-UpdateCustomer,null,/interfaceCsv/rest/UpdateCustomer,1.0,admin,PUBLISHED,null,false,,,,CSVApplication DefaultApplication ,false,,,
56368ef7-5f87-4274-afc6-514e0ca0fb9f,CSV-updateSendClaim,null,/interfaceCsv/rest/claim/updateSendClaim,1.0,admin,PUBLISHED,null,false,,,,CSVApplication DefaultApplication ,false,,,
0a03bbb3-85ba-43b1-a930-f0b1e94b561b,CSV-utilityCheckSms,null,/interfaceCsv/rest/utility/utilityCheckSms,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
056fe5e2-bd1e-44b7-bf2d-ede2530d61e6,CSV-utilitySendEmail,null,/interfaceCsv/rest/utility/utilityEmail,1.0,admin,PUBLISHED,null,false,,,,CSVApplication  ,false,,,
fbdeec8f-ecd1-4e22-8f60-52fcfb8c43ca,CSV-utilitySMS,null,/interfaceCsv/rest/utility/utilitySMS,1.0,admin,PUBLISHED,null,false,,,,CSVApplication   ,false,,,
9e375249-3fac-4eea-9893-3f8d12ec9338,CSV-utilityYellowCard,null,/interfaceCsv/rest/utility/utilityYellowCard,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
8b9a57d8-e6cf-4bc0-8754-1b23dbca1369,CUS-SearchByCitizenId,CUS-02 ค้นหาข้อมูลลูกค้าด้วยบัตรประชาชน,/CusService/SearchByCitizenId,1.0,admin,PUBLISHED,null,false,,,,DSAR-UtilityService    ,false,,,
95e8f9f1-534f-4d77-b5df-1ba4bfb8ba14,CUS-SearchByCustomerName,CUS-01 สำหรับ ค้นหาข้อมูลลูกค้าด้วย ชื่อ นามสกุล,/CusService/SearchByCustomerName,1.0,admin,PUBLISHED,null,false,,,,DSAR-UtilityService  ,false,,,
96448d31-4c05-4b14-8258-21ac82578ec2,CUS-SearchByPartyId,CUS-03 ค้นหาข้อมูลลูกค้าด้วย PartyId (CustomerId),/CusService/SearchByPartyId,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
ca7de4c4-c30b-49ef-935f-b8b2b565fa32,CUS-SearchByPolicyNo,CUS-07 ค้นหาข้อมูลลูกค้าด้วย เลขกธ,/CusService/SearchByPolicyNo,1.0,admin,PUBLISHED,null,false,,,,  ,false,,,
60a1a286-6278-4a19-b165-7b58beac3ae3,CusService-GetCustomerTier,cus-42,/CusService/GetCustomerTier,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
57fb071b-df81-4b5d-9b6a-a2b6941d06b4,Customer-claimDetail,null,/customerClaim/claimDetail,1.0,admin,PUBLISHED,null,false,,,,CSVApplication DefaultApplication  ,false,,,
8c697999-8201-408c-a36d-882b75b19612,CustomerClaimService-alertClaim,null,/CustomerClaimService/rest/alertClaim,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
9a80c433-1a5f-4261-9693-61c4d351425a,CustomerClaimService-checkopd,null,/CustomerClaimService/rest/checkopd,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
d6c13d82-5868-4542-97f3-7f14d0e173c7,CustomerClaimService-checkRider,null,/CustomerClaimService/rest/checkRider,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
330bff25-3b97-4791-b507-49e5672a280b,CustomerClaimService-claimDetail,null,/CustomerClaimService/rest/claimDetail,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
c07bc618-cb70-4350-9588-9ffbe45b99be,CustomerClaimService-submitClaim,null,/CustomerClaimService/rest/submitClaim,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
6dd97532-5efc-48c3-a39e-b2ee9f467319,CustomerClaimService-uploadClaimImageFlagBookBank,null,/CustomerClaimService/uploadClaimImageFlagBookBank,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
cdcd13e2-fe46-4b3e-be02-7a67b2f0037b,CustomerCommonService-emailCommon,null,/CustomerCommonService/emailCommon,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
2f82fb59-1930-47e7-803c-4ea6136afdd6,CustomerCommonService-GenerateOTP,null,/CustomerCommonService/GenerateOTP,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
1ea9f8a8-62f5-4eee-96ec-582339c50738,CustomerCommonService-NotiCommon,null,/CustomerCommonService/notiCommon,1.0,admin,PUBLISHED,null,false,,,,CommonSuperApp  ,false,,,
0a398680-2968-4169-bfcf-e2d40c209426,CustomerCommonService-ValidateOTP,null,/CustomerCommonService/ValidateOTP,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
2d86ed1a-11ba-4473-86a5-e175d40fdadc,CustomerDashboard,null,/forwardAPI,1.0.0,admin,PUBLISHED,null,false,,,,,false,,,
b595ef83-6692-434d-afd4-629bf5507c54,CustomerETFService-AlerteTransfer,null,/CustomerETFService/AlerteTransfer,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
000e160e-ee54-4898-9a0d-a383d6ec1941,CustomerETFService-ConsentRegister,etf-03,/CustomerETFService/ConsentRegister,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
08a503b9-6b94-416b-b98e-1f4aedc60cb9,CustomerETFService-GetLengthBankAccount,etf-01,/CustomerETFService/GetLengthBankAccount,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
6fc690f4-46fa-42ea-acdc-ddb8df825d40,CustomerETFService-PaymentProfile,null,/CustomerETFService/PaymentProfile,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
9ae9a15b-b442-40f5-9971-8f3aae89244c,CustomerETFService-SearchPolicyCustomerConsent,etf-02,/CustomerETFService/SearchPolicyCustomerConsent,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
3937f824-4e10-4c0d-abea-f65c1ab02181,Cybersource,Gateway Cybersource reply result.,/Cybersource/rest/callback,1.0,admin,PUBLISHED,null,false,,,,,false,,,
f246885e-4557-457a-bf23-7cb9b049d148,DFL-alfresco,null,/afcbay,1.0,admin,PUBLISHED,null,false,,,,,false,,,
5b072fbf-b9f6-4240-aa24-19a49a436f75,DFL-authenUser,null,/interfaceDFL/rest/authenUser,1.0,admin,PUBLISHED,null,false,,,,,false,,,
c811460d-c49c-4868-9602-9717780955ce,DFL-calPremium,null,/interfaceDFL/rest/calPremium,1.0,admin,PUBLISHED,null,false,,,,,false,,,
5f53a236-432b-4c68-ba7f-08b22bf4de63,DFL-calRiderPremium,calRiderPremium,/interfaceDFL/rest/calRiderPremium,1.0,admin,PUBLISHED,null,false,,,,,false,,,
c581a452-d38b-4c6e-b888-70b0ca98b541,DFL-changePassword,null,/interfaceDFL/rest/changePassword,1.0,admin,PUBLISHED,null,false,,,,,false,,,
b6401e97-879c-482f-819c-6c3ac26ebb69,DFL-checkConditionSio,null,/interfaceDFL/rest/checkConditionSio,1.0,admin,PUBLISHED,null,false,,,,,false,,,
fcbe2425-e117-49fe-9d79-7f084e4386e7,DFL-consentForm,null,/interfaceDFL/rest/consentForm,1.0,admin,CREATED,null,false,,,,,false,,,
f323f0c9-68d1-4599-a020-a8fbca431173,DFL-getSalesInfo,null,/interfaceDFL/rest/getSalesInfo,1.0,admin,PUBLISHED,null,false,,,,,false,,,
ab2768b3-0d80-40eb-8326-5352219a0495,DFL-NBApplicationService,null,/interfaceDFL/rest/NBApplicationService,1.0,admin,PUBLISHED,null,false,,,,,false,,,
b6c2ff15-1258-4603-945c-1b595210fda5,DFL-quotationPdf,null,/interfaceDFL/rest/quotationPdf,1.0,admin,PUBLISHED,null,false,,,,,false,,,
6d9beed9-a781-400e-9885-63e5f100f96a,DFL-receiveToken,receiveToken,/DFL/receiveToken,1.0,admin,PUBLISHED,null,false,,,,,false,,,
6f1108d3-6875-42ff-8cd0-247eba0b048f,DFL-sendDataForm,null,/interfaceDFL/rest/sendDataForm,1.0,admin,PUBLISHED,null,false,,,,,false,,,
4fd69c7c-d1b0-45a9-9b71-c6648eaa7760,DFL-sioForm,null,/interfaceDFL/rest/sioForm,1.0,admin,PUBLISHED,null,false,,,,,false,,,
8a80da11-2c9d-4c5d-a522-1844dbd4c17d,DFL-TEST-quotationPdf,DFL,/interfaceDFL/rest/TESTquotationPdf,1.0,admin,PUBLISHED,null,false,,,,,false,,,
c79ca5fc-2b36-4082-b696-122de714dfa0,DFL-UploadDocument,null,/interfaceDFL/rest/uploadDocument,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
bc1d3968-37f2-4fb5-8847-8a4ca6cbe112,DFL-utilitySMS,null,/interfaceDFL/rest/utilitySms,1.0,admin,PUBLISHED,null,false,,,,,false,,,
e4f0c3a1-a8d6-439d-9140-04cc44bbf7db,DFLCoreApp-APIs,null,/DFLCoreApp,1.0,admin,PUBLISHED,null,false,,,,DFLCoreInterface ,false,,,
2af176fe-4d47-4832-8145-1cf042e53866,DFLCoreInterface-APIs,null,/http://10.102.60.20:8080/DFLCoreInterface,1.0,admin,CREATED,null,false,,,,,false,,,
0440d9bc-ca5f-416b-8755-e17e69c8b368,DigitalE2EInterfac5,null,/transfer,1.0,admin,PROTOTYPED,null,false,,,,,false,,,
7f9d9d06-baad-42a5-8015-cdeba13beb14,DigitalE2EInterface,null,/addpremium,1.0,admin,PROTOTYPED,null,false,,,,,false,,,
9212cf01-3a97-4472-b435-49b44af3fca3,DigitalE2EInterface2,null,/approve,1.0,admin,PROTOTYPED,null,false,,,,,false,,,
23f4f23c-d465-450a-b781-acd878e5e8fb,DigitalE2EInterface3,null,/cancel,1.0,admin,PROTOTYPED,null,false,,,,,false,,,
27c8525c-b815-457e-b3dd-863c61ab052f,DigitalE2EInterface4,null,/refund,1.0,admin,PROTOTYPED,null,false,,,,,false,,,
641ea1bc-3ba2-4a65-9f8d-d4fdfd06a435,digitaloffice,null,/digitalofficeWS/rest/digitalofficeService,1.0,admin,PUBLISHED,null,false,,,,CSVApplication ,false,,,
8ec01e03-7fa2-4e7d-b38d-6f3c24ee6f08,DIM-ECOM-04,null,/ecommerce/DIMECOM04,1.0,admin,PUBLISHED,null,false,,,,  ,false,,,
b4762038-3a27-43d1-bf7c-3f077bbb1d06,DIMPlusWs,null,/DIMPlusWs,1.0,admin,PUBLISHED,null,false,,,,,false,,,
c8cf1c4c-7e46-4817-8811-2231380fded3,DisplayPolicyList,CUS-22 DisplayPolicyList,/PolicyDataService/DisplayPolicyList,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
42ca4d10-9ed1-4bb2-bd1c-a0e6e2727397,doNotCallByID,ตรวจสอบ Do not call list,/TLPROMPT/doNotCallByID,1.0,admin,CREATED,null,false,,,,,false,,,
a15bf561-0832-4a4d-afb2-5cf4331ef0d6,E-Certificate,null,/ECertificateService/rest/service,1.0,admin,PUBLISHED,null,false,,,,CoreRestWS  ,false,,,
47b2af4f-acf2-4be8-a46c-fa914a111d94,EC-InsertNbnewappfield,null,/NewCoreNbAppRestWS/rest/insertNbnewappfield/insert,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
46271349-29b0-466d-a6dc-a09df34f3ed1,EC-Receiptpdf,null,/interfaceDFL/rest/receiptpdf,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
7e7ec4cc-75c5-45ad-a346-d284da7b52b1,EC-searchTempPolicyNo,null,/TLProPlusCoreWS/rest/underWriting/searchTempPolicyNoService,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
12d30991-39e6-4b20-99a0-2264a5a74a44,EC-sendQuotationDetail,null,/TLProPlusCoreWS/rest/underWriting/sendQuotationDetailService,1.0,admin,PUBLISHED,null,false,,,, ,false,,,
